id,age,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,past_success_rate,contact_intensity,financial_stability,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,contact_telephone,contact_unknown,poutcome_other,poutcome_success,poutcome_unknown
42925,-0.6553300812463541,no,-0.11766909635182536,yes,no,12,aug,-0.7186356067575164,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
34332,-0.7500122568312498,no,-0.4376004672137347,no,no,9,may,-0.4747929679713498,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
29056,-0.9393766080010415,no,-0.42984659837303507,no,no,29,jan,0.17932458686773198,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
4928,-0.37128355449166656,no,-0.45782795114599445,no,yes,2,jul,0.4580018883376366,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
52102,-0.8446944324161457,no,-0.21678376761989843,yes,yes,16,may,-0.9276435828599449,3.8522740165239955,-1,-0.31214542884507385,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
80681,-0.18191920332187492,no,-0.37691801541695524,yes,no,16,jun,-0.9160320286320321,7.006398802134403,-1,-0.31214542884507385,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
21477,-1.223423134755729,no,-0.3762437659525466,yes,yes,12,may,0.00902179152501246,-0.5635006833305741,349,0.2180854499107326,0.5,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
38573,1.7117243083760416,no,0.022574792245175977,no,no,26,oct,-0.3973826064519318,-0.24808820476953347,77,1.2785472074223454,1.0,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
68403,-0.0872370277369791,no,-0.5225558997292259,yes,no,11,may,1.5959342026730805,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
32919,0.8595847281119792,no,0.6560321640571123,yes,no,20,apr,-0.13805789536188165,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
14964,0.19680949901770836,no,-0.4581650758781988,yes,no,15,may,-0.7844344140490216,-0.5635006833305741,311,0.7483163286665391,1.0,3,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
19300,-0.8446944324161457,no,-0.3229780582642624,no,no,4,may,0.05546800843666323,0.06732427379150722,-1,-0.31214542884507385,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
75798,1.3329956060364583,no,-0.4244526026577658,yes,no,12,may,0.17932458686773198,-0.5635006833305741,370,1.2785472074223454,1.5,3,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
19486,-0.9393766080010415,no,-0.03878190901601211,yes,no,21,may,-0.8579742574924687,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
34375,-0.37128355449166656,no,-0.42546397685437876,no,no,5,feb,-0.5870379921745058,-0.5635006833305741,182,1.2785472074223454,1.5,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
94784,0.007445147847916724,no,-0.45310820489513387,yes,no,14,may,-0.35867742569222283,0.06732427379150722,-1,-0.31214542884507385,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
30785,0.5755382013572916,no,-0.4490627081086819,no,yes,18,jul,-0.7070240525296037,0.06732427379150722,-1,-0.31214542884507385,0.0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
58963,-0.6553300812463541,no,-0.6048143343870824,yes,no,26,may,0.24512339415923723,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
31249,0.29149167460260417,no,1.4883931278696032,no,no,23,may,1.3288684554310886,1.0135617094746292,-1,-0.31214542884507385,0.0,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
91651,-1.223423134755729,no,-0.45782795114599445,yes,yes,14,jul,1.1314720335565727,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
12194,-0.5606479056614582,no,-0.5562683729496589,yes,no,18,may,-0.33932483531236834,-0.24808820476953347,272,2.8692398436897646,2.0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
87134,-0.37128355449166656,no,-0.45782795114599445,yes,no,6,may,-0.4051236426038736,-0.5635006833305741,13,6.050625116224603,6.0,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
89514,-0.9393766080010415,no,0.3192445565849865,no,no,4,aug,-0.4438288233635826,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
31028,1.0489490792817708,no,-0.4433315876612083,yes,yes,11,may,-0.4747929679713498,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
92918,-0.7500122568312498,no,0.7032296265657185,yes,no,21,oct,-0.4244762329837281,-0.5635006833305741,91,1.808778086178152,2.0,3,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False
58018,-0.8446944324161457,no,-0.21678376761989843,yes,no,8,may,-0.5638148837186804,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
61657,-0.6553300812463541,no,-0.40220237033228,yes,no,17,apr,-0.277396546096834,-0.24808820476953347,329,0.2180854499107326,0.3333333333333333,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
34928,-0.5606479056614582,no,0.4783674301854303,yes,no,7,may,1.4682071061660409,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
20869,-0.9393766080010415,no,-0.3691641465762556,yes,no,18,may,-0.6915419802257201,0.3827367523525479,-1,-0.31214542884507385,0.0,2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
7136,-0.0872370277369791,no,0.2609219779136374,no,no,19,jun,-0.428346751059699,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
66025,-0.0872370277369791,no,-0.3125271915659282,no,no,7,jul,-0.2851375822487758,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
92546,-1.5074696615104164,no,-0.14194207707053713,yes,no,23,jul,-0.5367212571868841,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
80557,1.1436312548666665,no,-0.3883802563119025,no,no,5,aug,-0.4206057149077572,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
81753,0.10212732343281254,no,-0.2808374667387212,yes,no,20,jun,-0.9431256551638284,1.0135617094746292,-1,-0.31214542884507385,0.0,2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
40970,1.0489490792817708,no,-0.45782795114599445,no,no,11,aug,-0.28900810032474666,0.3827367523525479,-1,-0.31214542884507385,0.0,2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
25400,-0.4659657300765624,no,-0.45782795114599445,no,no,12,jun,-0.5676854017946513,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
71899,-0.37128355449166656,no,0.18068629164900682,yes,no,12,may,6.468916460320441,-0.5635006833305741,351,3.399470722445571,3.5,3,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
22439,-0.9393766080010415,no,-0.30308769906420696,yes,no,7,may,1.429501925406332,-0.5635006833305741,293,0.2180854499107326,0.5,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
98968,-0.37128355449166656,no,-0.2120640213690378,no,no,28,aug,-0.3780300160720773,1.6443866665967106,-1,-0.31214542884507385,0.0,2,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
19011,-1.128740959170833,no,-0.45513095328835984,yes,no,14,may,-0.8231395948087306,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
82868,-0.8446944324161457,no,-0.40692211658314065,yes,no,6,may,-0.5251097029589714,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
49579,0.5755382013572916,no,-0.28859133557942074,yes,no,14,may,-0.8734563297963522,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
7710,-0.7500122568312498,no,-0.22622326012161967,yes,no,14,may,-0.7031535344536327,-0.24808820476953347,370,0.2180854499107326,0.3333333333333333,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
30266,1.6170421327911457,no,-0.2747692215590432,no,yes,17,jul,0.03998593613277964,0.06732427379150722,-1,-0.31214542884507385,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
71307,-0.7500122568312498,no,-0.44973695757309057,yes,no,18,nov,-0.2696555099448922,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
78813,-0.37128355449166656,no,-0.4220927295323355,yes,no,25,aug,0.9960039008975913,-0.5635006833305741,392,6.58085599498041,6.5,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
76606,-0.5606479056614582,no,-0.50030566740374,no,no,22,aug,-0.6644483536939237,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
26078,-0.18191920332187492,no,0.2562022316627768,yes,no,17,apr,0.04772697228472144,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
72587,-0.9393766080010415,no,-0.440971714535778,no,no,21,aug,2.0913605163973554,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
74355,1.4276777816213542,no,-0.4797410587392759,yes,no,30,jun,-0.807657522504847,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
44319,2.7532282398098955,no,-0.32870917871173605,no,no,28,apr,-0.7883049321249925,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
91929,-0.18191920332187492,no,-0.3698383960406643,no,no,4,may,2.273274865967988,0.3827367523525479,-1,-0.31214542884507385,0.0,2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
45361,-0.7500122568312498,no,0.575122228328073,no,no,20,nov,0.21415924955147006,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
55701,-1.5074696615104164,no,-0.14329057599935446,yes,no,7,may,0.8102190332509883,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
20487,1.4276777816213542,no,0.28047521238148854,no,yes,30,jan,-0.6334842090861565,-0.24808820476953347,232,0.2180854499107326,0.3333333333333333,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
84185,-1.4127874859255205,no,-0.010463431510848376,no,no,30,apr,-0.579296956022564,-0.5635006833305741,31,1.808778086178152,2.0,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
63483,-0.8446944324161457,no,-0.3947856262237847,no,no,20,nov,0.895370430922348,-0.5635006833305741,134,0.2180854499107326,0.5,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
94424,0.19680949901770836,no,-0.437937591945939,no,yes,28,jul,-0.38190053414804825,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
54634,-1.0340587835859374,no,-0.2815117162031298,no,yes,3,mar,-0.6605778356179529,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
26751,3.131956942149479,no,0.163492930306586,no,no,15,mar,-0.238691365337125,-0.5635006833305741,185,0.7483163286665391,1.0,3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
93539,-0.9393766080010415,no,-0.4790668092748673,yes,no,20,may,1.5610995399893424,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
6260,-1.6021518370953123,no,-0.06035789187708924,no,no,10,feb,-0.5096276306550879,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
40267,-0.7500122568312498,no,1.2739817981876496,yes,no,6,may,-0.5057571125791169,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,1,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
36170,-0.4659657300765624,no,-0.13890795448069815,yes,no,18,jun,0.005151273449041562,0.06732427379150722,-1,-0.31214542884507385,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
79678,-0.6553300812463541,no,-0.5549198740208415,yes,no,19,may,1.5069122869257499,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
53914,-0.37128355449166656,no,-0.4834494307935236,yes,no,28,jan,-0.09161167845023088,-0.5635006833305741,204,0.2180854499107326,0.5,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
49913,-1.0340587835859374,no,-0.4048993681899146,yes,no,20,jun,-0.6954124983016909,0.06732427379150722,-1,-0.31214542884507385,0.0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True
66848,0.5755382013572916,no,0.03167716001469289,yes,yes,28,jan,-0.2812670641728049,-0.5635006833305741,177,0.7483163286665391,1.0,3,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
26821,-0.4659657300765624,no,0.4938751678668295,yes,no,8,jun,-0.14966944958979436,-0.5635006833305741,371,2.8692398436897646,3.0,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
29587,-0.37128355449166656,no,-0.3725353938982989,yes,no,19,jun,-0.4206057149077572,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
72922,-0.37128355449166656,no,-0.38130063693561156,yes,no,10,jul,0.1135257795762267,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
14211,0.7649025525270833,no,-0.4315322220340567,no,no,10,jul,-0.4438288233635826,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
29122,0.48085602577239583,no,-0.3819748864000202,yes,no,14,may,-0.20385670265338693,-0.5635006833305741,345,0.2180854499107326,0.5,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
69570,-0.37128355449166656,no,0.05763576439442631,yes,no,20,apr,-0.20385670265338693,0.06732427379150722,-1,-0.31214542884507385,0.0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
13637,1.7117243083760416,no,0.36205939757493644,no,no,11,jun,-0.0683885699944055,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
82748,-0.8446944324161457,no,-0.4433315876612083,yes,no,21,may,-0.3122312087805721,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
82834,-1.128740959170833,no,-0.42310410372894847,no,no,19,may,0.23351183993132454,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True
63611,-0.4659657300765624,no,0.2956458253306834,yes,no,20,nov,0.1290078518801103,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
72692,1.0489490792817708,no,-0.2835344645963558,no,no,26,aug,-0.6838009440737782,0.3827367523525479,-1,-0.31214542884507385,0.0,2,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
43899,1.8064064839609373,no,0.5056745334939811,no,no,14,aug,-0.38190053414804825,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
6738,-1.5074696615104164,no,-0.41703585854927055,yes,no,18,may,0.8644062863145809,0.06732427379150722,356,1.2785472074223454,0.75,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
87517,-0.7500122568312498,no,-0.3957970004203977,no,no,5,feb,-0.5444622933388259,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
25342,-1.128740959170833,no,-0.45546807802056416,yes,no,12,may,-0.7147650886815454,0.06732427379150722,-1,-0.31214542884507385,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
28242,-0.6553300812463541,no,-0.25049624084033145,yes,no,7,may,-0.11096426883008538,-0.24808820476953347,-1,-0.31214542884507385,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
7064,-1.4127874859255205,no,-0.4467028349832516,no,no,23,jul,-0.6296136910101857,1.3289741880356698,-1,-0.31214542884507385,0.0,2,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
39138,-0.7500122568312498,no,0.010101177153615762,yes,no,31,may,-0.37028897992013554,-0.5635006833305741,202,1.2785472074223454,1.5,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
12057,-0.37128355449166656,no,-0.38736888211528947,yes,no,17,apr,-0.5947790283264476,-0.5635006833305741,-1,-0.31214542884507385,0.0,3,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
83555,-1.223423134755729,no,-0.2636441053963003,yes,yes,18,may,-0.9044204744041194,1.0135617094746292,-1,-0.31214542884507385,0.0,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
